County Name,Date,Cases,DailyNew
Brazoria,2020-08-27,8981.0,x
Brazos,2020-08-27,4481.0,x
Brewster,2020-08-27,189.0,x
Briscoe,2020-08-27,12.0,x
Brooks,2020-08-27,199.0,x
Brown,2020-08-27,462.0,x
Burleson,2020-08-27,277.0,x
Burnet,2020-08-27,637.0,x
Caldwell,2020-08-27,1230.0,x
Calhoun,2020-08-27,589.0,x
Callahan,2020-08-27,64.0,x
Cameron,2020-08-27,20617.0,x
Camp,2020-08-27,289.0,x
Carson,2020-08-27,17.0,x
Cass,2020-08-27,249.0,x
Castro,2020-08-27,221.0,x
Chambers,2020-08-27,1123.0,x
Cherokee,2020-08-27,1385.0,x
Childress,2020-08-27,56.0,x
Clay,2020-08-27,62.0,x
Cochran,2020-08-27,37.0,x
Coke,2020-08-27,48.0,x
Coleman,2020-08-27,47.0,x
Collin,2020-08-27,10785.0,x
Collingsworth,2020-08-27,16.0,x
Colorado,2020-08-27,422.0,x
Comal,2020-08-27,2297.0,x
Comanche,2020-08-27,209.0,x
Concho,2020-08-27,46.0,x
Cooke,2020-08-27,300.0,x
Coryell,2020-08-27,850.0,x
Cottle,2020-08-27,18.0,x
Crane,2020-08-27,70.0,x
Crockett,2020-08-27,162.0,x
Crosby,2020-08-27,81.0,x
Culberson,2020-08-27,22.0,x
Dallam,2020-08-27,206.0,x
Dallas,2020-08-27,69881.0,x
Dawson,2020-08-27,200.0,x
Deaf Smith,2020-08-27,790.0,x
Delta,2020-08-27,17.0,x
Denton,2020-08-27,9544.0,x
DeWitt,2020-08-27,817.0,x
Dickens,2020-08-27,17.0,x
Dimmit,2020-08-27,176.0,x
Donley,2020-08-27,54.0,x
Duval,2020-08-27,234.0,x
Eastland,2020-08-27,111.0,x
Ector,2020-08-27,2758.0,x
Edwards,2020-08-27,34.0,x
Ellis,2020-08-27,3700.0,x
El Paso,2020-08-27,19925.0,x
Erath,2020-08-27,654.0,x
Falls,2020-08-27,159.0,x
Fannin,2020-08-27,581.0,x
Fayette,2020-08-27,364.0,x
Fisher,2020-08-27,52.0,x
Floyd,2020-08-27,98.0,x
Foard,2020-08-27,3.0,x
Fort Bend,2020-08-27,14761.0,x
Franklin,2020-08-27,107.0,x
Freestone,2020-08-27,380.0,x
Frio,2020-08-27,624.0,x
Gaines,2020-08-27,244.0,x
Galveston,2020-08-27,10430.0,x
Garza,2020-08-27,102.0,x
Gillespie,2020-08-27,198.0,x
Glasscock,2020-08-27,6.0,x
Goliad,2020-08-27,121.0,x
Gonzales,2020-08-27,805.0,x
Gray,2020-08-27,241.0,x
Grayson,2020-08-27,1421.0,x
Gregg,2020-08-27,1840.0,x
Grimes,2020-08-27,982.0,x
Guadalupe,2020-08-27,1885.0,x
Hale,2020-08-27,1591.0,x
Hall,2020-08-27,17.0,x
Hamilton,2020-08-27,99.0,x
Hansford,2020-08-27,101.0,x
Hardeman,2020-08-27,22.0,x
Hardin,2020-08-27,1206.0,x
Harris,2020-08-27,101077.0,x
Harrison,2020-08-27,787.0,x
Hartley,2020-08-27,99.0,x
Haskell,2020-08-27,52.0,x
Hays,2020-08-27,5322.0,x
Hemphill,2020-08-27,53.0,x
Henderson,2020-08-27,786.0,x
Hidalgo,2020-08-27,26606.0,x
Hill,2020-08-27,367.0,x
Hockley,2020-08-27,255.0,x
Hood,2020-08-27,756.0,x
Hopkins,2020-08-27,240.0,x
Houston,2020-08-27,532.0,x
Howard,2020-08-27,266.0,x
Hudspeth,2020-08-27,37.0,x
Hunt,2020-08-27,1392.0,x
Hutchinson,2020-08-27,145.0,x
Irion,2020-08-27,10.0,x
Jack,2020-08-27,120.0,x
Jackson,2020-08-27,495.0,x
Jasper,2020-08-27,393.0,x
Jeff Davis,2020-08-27,8.0,x
Jefferson,2020-08-27,6586.0,x
Jim Hogg,2020-08-27,75.0,x
Jim Wells,2020-08-27,957.0,x
Johnson,2020-08-27,2470.0,x
Jones,2020-08-27,601.0,x
Karnes,2020-08-27,734.0,x
Kaufman,2020-08-27,2725.0,x
Kendall,2020-08-27,196.0,x
Kenedy,2020-08-27,7.0,x
Kent,2020-08-27,7.0,x
Kerr,2020-08-27,433.0,x
Kimble,2020-08-27,16.0,x
King,2020-08-27,0.0,x
Kinney,2020-08-27,22.0,x
Kleberg,2020-08-27,593.0,x
Knox,2020-08-27,65.0,x
Lamar,2020-08-27,791.0,x
Lamb,2020-08-27,273.0,x
Lampasas,2020-08-27,150.0,x
La Salle,2020-08-27,366.0,x
Lavaca,2020-08-27,674.0,x
Lee,2020-08-27,193.0,x
Leon,2020-08-27,178.0,x
Liberty,2020-08-27,1670.0,x
Limestone,2020-08-27,405.0,x
Lipscomb,2020-08-27,23.0,x
Live Oak,2020-08-27,330.0,x
Llano,2020-08-27,101.0,x
Loving,2020-08-27,0.0,x
Lubbock,2020-08-27,7035.0,x
Lynn,2020-08-27,77.0,x
McCulloch,2020-08-27,85.0,x
McLennan,2020-08-27,6008.0,x
McMullen,2020-08-27,11.0,x
Madison,2020-08-27,834.0,x
Marion,2020-08-27,139.0,x
Martin,2020-08-27,70.0,x
Mason,2020-08-27,68.0,x
Matagorda,2020-08-27,895.0,x
Maverick,2020-08-27,3248.0,x
Medina,2020-08-27,1103.0,x
Menard,2020-08-27,20.0,x
Midland,2020-08-27,3166.0,x
Milam,2020-08-27,413.0,x
Mills,2020-08-27,31.0,x
Mitchell,2020-08-27,73.0,x
Montague,2020-08-27,116.0,x
Montgomery,2020-08-27,8515.0,x
Moore,2020-08-27,1112.0,x
Morris,2020-08-27,152.0,x
Motley,2020-08-27,6.0,x
Nacogdoches,2020-08-27,1318.0,x
Navarro,2020-08-27,1058.0,x
Newton,2020-08-27,162.0,x
Nolan,2020-08-27,147.0,x
Nueces,2020-08-27,14792.0,x
Ochiltree,2020-08-27,105.0,x
Oldham,2020-08-27,14.0,x
Orange,2020-08-27,1817.0,x
Palo Pinto,2020-08-27,416.0,x
Panola,2020-08-27,309.0,x
Parker,2020-08-27,1632.0,x
Parmer,2020-08-27,381.0,x
Pecos,2020-08-27,288.0,x
Polk,2020-08-27,774.0,x
Potter,2020-08-27,3981.0,x
Presidio,2020-08-27,50.0,x
Rains,2020-08-27,60.0,x
Randall,2020-08-27,2125.0,x
Reagan,2020-08-27,78.0,x
Real,2020-08-27,102.0,x
Red River,2020-08-27,144.0,x
Reeves,2020-08-27,169.0,x
Refugio,2020-08-27,254.0,x
Roberts,2020-08-27,8.0,x
Robertson,2020-08-27,247.0,x
Rockwall,2020-08-27,1293.0,x
Runnels,2020-08-27,185.0,x
Rusk,2020-08-27,709.0,x
Sabine,2020-08-27,72.0,x
San Augustine,2020-08-27,186.0,x
San Jacinto,2020-08-27,199.0,x
San Patricio,2020-08-27,1226.0,x
San Saba,2020-08-27,36.0,x
Schleicher,2020-08-27,38.0,x
Scurry,2020-08-27,542.0,x
Shackelford,2020-08-27,22.0,x
Shelby,2020-08-27,435.0,x
Sherman,2020-08-27,53.0,x
Smith,2020-08-27,3158.0,x
Somervell,2020-08-27,117.0,x
Starr,2020-08-27,2635.0,x
Stephens,2020-08-27,110.0,x
Sterling,2020-08-27,1.0,x
Stonewall,2020-08-27,9.0,x
Sutton,2020-08-27,76.0,x
Swisher,2020-08-27,93.0,x
Tarrant,2020-08-27,38451.0,x
Taylor,2020-08-27,1260.0,x
Terrell,2020-08-27,3.0,x
Terry,2020-08-27,198.0,x
Throckmorton,2020-08-27,4.0,x
Titus,2020-08-27,1332.0,x
Tom Green,2020-08-27,1989.0,x
Travis,2020-08-27,26117.0,x
Trinity,2020-08-27,173.0,x
Tyler,2020-08-27,175.0,x
Upshur,2020-08-27,319.0,x
Upton,2020-08-27,18.0,x
Uvalde,2020-08-27,670.0,x
Val Verde,2020-08-27,1912.0,x
Van Zandt,2020-08-27,511.0,x
Victoria,2020-08-27,3755.0,x
Walker,2020-08-27,3443.0,x
Waller,2020-08-27,640.0,x
Ward,2020-08-27,104.0,x
Washington,2020-08-27,560.0,x
Webb,2020-08-27,10417.0,x
Wharton,2020-08-27,1169.0,x
Wheeler,2020-08-27,41.0,x
Wichita,2020-08-27,1252.0,x
Wilbarger,2020-08-27,103.0,x
Willacy,2020-08-27,822.0,x
Williamson,2020-08-27,7820.0,x
Wilson,2020-08-27,537.0,x
Winkler,2020-08-27,90.0,x
Wise,2020-08-27,630.0,x
Wood,2020-08-27,394.0,x
Yoakum,2020-08-27,142.0,x
Young,2020-08-27,214.0,x
Zapata,2020-08-27,247.0,x
Zavala,2020-08-27,259.0,x
Total,2020-08-27,597737.0,x
Counties Reporting Cases,2020-08-27,251.0,x
Anderson,2020-08-28,2495.0,x
Andrews,2020-08-28,362.0,x
Angelina,2020-08-28,2002.0,x
Aransas,2020-08-28,208.0,x
Archer,2020-08-28,48.0,x
Armstrong,2020-08-28,11.0,x
Atascosa,2020-08-28,565.0,x
Austin,2020-08-28,401.0,x
Bailey,2020-08-28,202.0,x
Bandera,2020-08-28,109.0,x
Bastrop,2020-08-28,1573.0,x
Baylor,2020-08-28,15.0,x
Bee,2020-08-28,1516.0,x
Bell,2020-08-28,4747.0,x
Bexar,2020-08-28,37404.0,x
Blanco,2020-08-28,124.0,x
Borden,2020-08-28,0.0,x
Bosque,2020-08-28,211.0,x
Bowie,2020-08-28,914.0,x
Brazoria,2020-08-28,9093.0,x
Brazos,2020-08-28,4550.0,x
Brewster,2020-08-28,191.0,x
Briscoe,2020-08-28,12.0,x
Brooks,2020-08-28,209.0,x
Brown,2020-08-28,466.0,x
Burleson,2020-08-28,275.0,x
Burnet,2020-08-28,637.0,x
Caldwell,2020-08-28,1232.0,x
Calhoun,2020-08-28,591.0,x
Callahan,2020-08-28,87.0,x
Cameron,2020-08-28,20739.0,x
Camp,2020-08-28,292.0,x
Carson,2020-08-28,17.0,x
Cass,2020-08-28,255.0,x
Castro,2020-08-28,223.0,x
Chambers,2020-08-28,1123.0,x
Cherokee,2020-08-28,1402.0,x
Childress,2020-08-28,56.0,x
Clay,2020-08-28,63.0,x
Cochran,2020-08-28,37.0,x
Coke,2020-08-28,48.0,x
Coleman,2020-08-28,52.0,x
Collin,2020-08-28,10812.0,x
Collingsworth,2020-08-28,16.0,x
Colorado,2020-08-28,422.0,x
Comal,2020-08-28,2308.0,x
Comanche,2020-08-28,213.0,x
Concho,2020-08-28,48.0,x
Cooke,2020-08-28,312.0,x
Coryell,2020-08-28,914.0,x
Cottle,2020-08-28,18.0,x
Crane,2020-08-28,70.0,x
Crockett,2020-08-28,162.0,x
Crosby,2020-08-28,81.0,x
Culberson,2020-08-28,23.0,x
Dallam,2020-08-28,206.0,x
Dallas,2020-08-28,70100.0,x
Dawson,2020-08-28,200.0,x
Deaf Smith,2020-08-28,798.0,x
Delta,2020-08-28,17.0,x
Denton,2020-08-28,9745.0,x
DeWitt,2020-08-28,817.0,x
Dickens,2020-08-28,22.0,x
Dimmit,2020-08-28,180.0,x
Donley,2020-08-28,54.0,x
Duval,2020-08-28,243.0,x
Eastland,2020-08-28,130.0,x
Ector,2020-08-28,2790.0,x
Edwards,2020-08-28,34.0,x
Ellis,2020-08-28,3740.0,x
El Paso,2020-08-28,20072.0,x
Erath,2020-08-28,660.0,x
Falls,2020-08-28,160.0,x
Fannin,2020-08-28,584.0,x
Fayette,2020-08-28,365.0,x
Fisher,2020-08-28,52.0,x
Floyd,2020-08-28,99.0,x
Foard,2020-08-28,3.0,x
Fort Bend,2020-08-28,14761.0,x
Franklin,2020-08-28,109.0,x
Freestone,2020-08-28,381.0,x
Frio,2020-08-28,629.0,x
Gaines,2020-08-28,244.0,x
Galveston,2020-08-28,10430.0,x
Garza,2020-08-28,102.0,x
Gillespie,2020-08-28,198.0,x
Glasscock,2020-08-28,6.0,x
Goliad,2020-08-28,121.0,x
Gonzales,2020-08-28,808.0,x
Gray,2020-08-28,241.0,x
Grayson,2020-08-28,1435.0,x
Gregg,2020-08-28,1859.0,x
Grimes,2020-08-28,980.0,x
Guadalupe,2020-08-28,1891.0,x
Hale,2020-08-28,1606.0,x
Hall,2020-08-28,16.0,x
Hamilton,2020-08-28,100.0,x
Hansford,2020-08-28,101.0,x
Hardeman,2020-08-28,22.0,x
Hardin,2020-08-28,1206.0,x
Harris,2020-08-28,101670.0,x
Harrison,2020-08-28,793.0,x
Hartley,2020-08-28,101.0,x
Haskell,2020-08-28,54.0,x
Hays,2020-08-28,5340.0,x
Hemphill,2020-08-28,54.0,x
Henderson,2020-08-28,794.0,x
Hidalgo,2020-08-28,27077.0,x
Hill,2020-08-28,369.0,x
Hockley,2020-08-28,259.0,x
Hood,2020-08-28,765.0,x
Hopkins,2020-08-28,241.0,x
Houston,2020-08-28,535.0,x
Howard,2020-08-28,276.0,x
Hudspeth,2020-08-28,38.0,x
Hunt,2020-08-28,1405.0,x
Hutchinson,2020-08-28,146.0,x
Irion,2020-08-28,10.0,x
Jack,2020-08-28,122.0,x
Jackson,2020-08-28,496.0,x
Jasper,2020-08-28,393.0,x
Jeff Davis,2020-08-28,8.0,x
Jefferson,2020-08-28,6590.0,x
Jim Hogg,2020-08-28,77.0,x
Jim Wells,2020-08-28,980.0,x
Johnson,2020-08-28,2493.0,x
Jones,2020-08-28,601.0,x
Karnes,2020-08-28,736.0,x
Kaufman,2020-08-28,2752.0,x
Kendall,2020-08-28,196.0,x
Kenedy,2020-08-28,7.0,x
Kent,2020-08-28,7.0,x
Kerr,2020-08-28,434.0,x
Kimble,2020-08-28,16.0,x
King,2020-08-28,0.0,x
Kinney,2020-08-28,22.0,x
Kleberg,2020-08-28,604.0,x
Knox,2020-08-28,67.0,x
Lamar,2020-08-28,791.0,x
Lamb,2020-08-28,276.0,x
Lampasas,2020-08-28,151.0,x
La Salle,2020-08-28,366.0,x
Lavaca,2020-08-28,678.0,x
Lee,2020-08-28,194.0,x
Leon,2020-08-28,180.0,x
Liberty,2020-08-28,1670.0,x
Limestone,2020-08-28,408.0,x
Lipscomb,2020-08-28,23.0,x
Live Oak,2020-08-28,330.0,x
Llano,2020-08-28,101.0,x
Loving,2020-08-28,0.0,x
Lubbock,2020-08-28,7173.0,x
Lynn,2020-08-28,77.0,x
McCulloch,2020-08-28,91.0,x
McLennan,2020-08-28,6100.0,x
McMullen,2020-08-28,11.0,x
Madison,2020-08-28,833.0,x
Marion,2020-08-28,140.0,x
Martin,2020-08-28,71.0,x
Mason,2020-08-28,73.0,x
Matagorda,2020-08-28,895.0,x
Maverick,2020-08-28,3258.0,x
Medina,2020-08-28,1103.0,x
Menard,2020-08-28,20.0,x
Midland,2020-08-28,3201.0,x
Milam,2020-08-28,420.0,x
Mills,2020-08-28,33.0,x
Mitchell,2020-08-28,73.0,x
Montague,2020-08-28,118.0,x
Montgomery,2020-08-28,8515.0,x
Moore,2020-08-28,1117.0,x
Morris,2020-08-28,155.0,x
Motley,2020-08-28,6.0,x
Nacogdoches,2020-08-28,1328.0,x
Navarro,2020-08-28,1068.0,x
Newton,2020-08-28,162.0,x
Nolan,2020-08-28,147.0,x
Nueces,2020-08-28,14841.0,x
Ochiltree,2020-08-28,106.0,x
Oldham,2020-08-28,14.0,x
Orange,2020-08-28,1817.0,x
Palo Pinto,2020-08-28,420.0,x
Panola,2020-08-28,312.0,x
Parker,2020-08-28,1639.0,x
Parmer,2020-08-28,383.0,x
Pecos,2020-08-28,294.0,x
Polk,2020-08-28,778.0,x
Potter,2020-08-28,4007.0,x
Presidio,2020-08-28,50.0,x
Rains,2020-08-28,59.0,x
Randall,2020-08-28,2152.0,x
Reagan,2020-08-28,82.0,x
Real,2020-08-28,104.0,x
Red River,2020-08-28,145.0,x
Reeves,2020-08-28,169.0,x
Refugio,2020-08-28,263.0,x
Roberts,2020-08-28,8.0,x
Robertson,2020-08-28,248.0,x
Rockwall,2020-08-28,1318.0,x
Runnels,2020-08-28,189.0,x
Rusk,2020-08-28,718.0,x
Sabine,2020-08-28,72.0,x
San Augustine,2020-08-28,188.0,x
San Jacinto,2020-08-28,200.0,x
San Patricio,2020-08-28,1230.0,x
San Saba,2020-08-28,38.0,x
Schleicher,2020-08-28,38.0,x
Scurry,2020-08-28,543.0,x
Shackelford,2020-08-28,23.0,x
Shelby,2020-08-28,436.0,x
Sherman,2020-08-28,53.0,x
Smith,2020-08-28,3172.0,x
Somervell,2020-08-28,117.0,x
Starr,2020-08-28,2780.0,x
Stephens,2020-08-28,110.0,x
Sterling,2020-08-28,2.0,x
Stonewall,2020-08-28,10.0,x
Sutton,2020-08-28,76.0,x
Swisher,2020-08-28,93.0,x
Tarrant,2020-08-28,38644.0,x
Taylor,2020-08-28,1270.0,x
Terrell,2020-08-28,3.0,x
Terry,2020-08-28,198.0,x
Throckmorton,2020-08-28,4.0,x
Titus,2020-08-28,1343.0,x
Tom Green,2020-08-28,2004.0,x
Travis,2020-08-28,26239.0,x
Trinity,2020-08-28,176.0,x
Tyler,2020-08-28,175.0,x
Upshur,2020-08-28,323.0,x
Upton,2020-08-28,18.0,x
Uvalde,2020-08-28,682.0,x
Val Verde,2020-08-28,1912.0,x
Van Zandt,2020-08-28,515.0,x
Victoria,2020-08-28,3758.0,x
Walker,2020-08-28,3443.0,x
Waller,2020-08-28,640.0,x
Ward,2020-08-28,106.0,x
Washington,2020-08-28,560.0,x
Webb,2020-08-28,10434.0,x
Wharton,2020-08-28,1169.0,x
Wheeler,2020-08-28,42.0,x
Wichita,2020-08-28,1276.0,x
Wilbarger,2020-08-28,103.0,x
Willacy,2020-08-28,834.0,x
Williamson,2020-08-28,7867.0,x
Wilson,2020-08-28,538.0,x
Winkler,2020-08-28,91.0,x
Wise,2020-08-28,643.0,x
Wood,2020-08-28,395.0,x
Yoakum,2020-08-28,142.0,x
Young,2020-08-28,243.0,x
Zapata,2020-08-28,263.0,x
Zavala,2020-08-28,261.0,x
Total,2020-08-28,601768.0,x
Counties Reporting Cases,2020-08-28,251.0,x
Anderson,2020-08-29,2502.0,x
Andrews,2020-08-29,362.0,x
Angelina,2020-08-29,2002.0,x
Aransas,2020-08-29,208.0,x
Archer,2020-08-29,49.0,x
Armstrong,2020-08-29,11.0,x
Atascosa,2020-08-29,568.0,x
Austin,2020-08-29,413.0,x
Bailey,2020-08-29,202.0,x
Bandera,2020-08-29,109.0,x
Bastrop,2020-08-29,1579.0,x
Baylor,2020-08-29,16.0,x
Bee,2020-08-29,1591.0,x
Bell,2020-08-29,4768.0,x
Bexar,2020-08-29,37641.0,x
Blanco,2020-08-29,124.0,x
Borden,2020-08-29,0.0,x
Bosque,2020-08-29,215.0,x
Bowie,2020-08-29,970.0,x
Brazoria,2020-08-29,9220.0,x
Brazos,2020-08-29,4613.0,x
Brewster,2020-08-29,191.0,x
Briscoe,2020-08-29,12.0,x
Brooks,2020-08-29,209.0,x
Brown,2020-08-29,470.0,x
Burleson,2020-08-29,276.0,x
Burnet,2020-08-29,664.0,x
Caldwell,2020-08-29,1232.0,x
Calhoun,2020-08-29,603.0,x
Callahan,2020-08-29,88.0,x
Cameron,2020-08-29,20853.0,x
Camp,2020-08-29,291.0,x
Carson,2020-08-29,17.0,x
Cass,2020-08-29,256.0,x
Castro,2020-08-29,227.0,x
Chambers,2020-08-29,1123.0,x
Cherokee,2020-08-29,1408.0,x
Childress,2020-08-29,57.0,x
Clay,2020-08-29,63.0,x
Cochran,2020-08-29,37.0,x
Coke,2020-08-29,48.0,x
Coleman,2020-08-29,52.0,x
Collin,2020-08-29,10889.0,x
Collingsworth,2020-08-29,16.0,x
Colorado,2020-08-29,436.0,x
Comal,2020-08-29,2339.0,x
Comanche,2020-08-29,214.0,x
Concho,2020-08-29,50.0,x
Cooke,2020-08-29,318.0,x
Coryell,2020-08-29,866.0,x
Cottle,2020-08-29,18.0,x
Crane,2020-08-29,70.0,x
Crockett,2020-08-29,162.0,x
Crosby,2020-08-29,81.0,x
Culberson,2020-08-29,23.0,x
Dallam,2020-08-29,208.0,x
Dallas,2020-08-29,70376.0,x
Dawson,2020-08-29,207.0,x
Deaf Smith,2020-08-29,801.0,x
Delta,2020-08-29,17.0,x
Denton,2020-08-29,9875.0,x
DeWitt,2020-08-29,844.0,x
Dickens,2020-08-29,27.0,x
Dimmit,2020-08-29,180.0,x
Donley,2020-08-29,55.0,x
Duval,2020-08-29,243.0,x
Eastland,2020-08-29,130.0,x
Ector,2020-08-29,2810.0,x
Edwards,2020-08-29,34.0,x
Ellis,2020-08-29,3758.0,x
El Paso,2020-08-29,20217.0,x
Erath,2020-08-29,667.0,x
Falls,2020-08-29,166.0,x
Fannin,2020-08-29,585.0,x
Fayette,2020-08-29,368.0,x
Fisher,2020-08-29,58.0,x
Floyd,2020-08-29,100.0,x
Foard,2020-08-29,3.0,x
Fort Bend,2020-08-29,14845.0,x
Franklin,2020-08-29,109.0,x
Freestone,2020-08-29,384.0,x
Frio,2020-08-29,633.0,x
Gaines,2020-08-29,247.0,x
Galveston,2020-08-29,10509.0,x
Garza,2020-08-29,102.0,x
Gillespie,2020-08-29,198.0,x
Glasscock,2020-08-29,6.0,x
Goliad,2020-08-29,121.0,x
Gonzales,2020-08-29,813.0,x
Gray,2020-08-29,242.0,x
Grayson,2020-08-29,1452.0,x
Gregg,2020-08-29,1880.0,x
Grimes,2020-08-29,969.0,x
Guadalupe,2020-08-29,1899.0,x
Hale,2020-08-29,1606.0,x
Hall,2020-08-29,16.0,x
Hamilton,2020-08-29,100.0,x
Hansford,2020-08-29,102.0,x
Hardeman,2020-08-29,22.0,x
Hardin,2020-08-29,1254.0,x
Harris,2020-08-29,103088.0,x
Harrison,2020-08-29,796.0,x
Hartley,2020-08-29,101.0,x
Haskell,2020-08-29,54.0,x
Hays,2020-08-29,5361.0,x
Hemphill,2020-08-29,55.0,x
Henderson,2020-08-29,815.0,x
Hidalgo,2020-08-29,27252.0,x
Hill,2020-08-29,369.0,x
Hockley,2020-08-29,262.0,x
Hood,2020-08-29,767.0,x
Hopkins,2020-08-29,242.0,x
Houston,2020-08-29,536.0,x
Howard,2020-08-29,278.0,x
Hudspeth,2020-08-29,38.0,x
Hunt,2020-08-29,1405.0,x
Hutchinson,2020-08-29,147.0,x
Irion,2020-08-29,10.0,x
Jack,2020-08-29,121.0,x
Jackson,2020-08-29,501.0,x
Jasper,2020-08-29,393.0,x
Jeff Davis,2020-08-29,8.0,x
Jefferson,2020-08-29,6610.0,x
Jim Hogg,2020-08-29,77.0,x
Jim Wells,2020-08-29,980.0,x
Johnson,2020-08-29,2500.0,x
Jones,2020-08-29,598.0,x
Karnes,2020-08-29,740.0,x
Kaufman,2020-08-29,2757.0,x
Kendall,2020-08-29,197.0,x
Kenedy,2020-08-29,7.0,x
Kent,2020-08-29,7.0,x
Kerr,2020-08-29,435.0,x
Kimble,2020-08-29,16.0,x
King,2020-08-29,0.0,x
Kinney,2020-08-29,22.0,x
Kleberg,2020-08-29,604.0,x
Knox,2020-08-29,67.0,x
Lamar,2020-08-29,791.0,x
Lamb,2020-08-29,278.0,x
Lampasas,2020-08-29,153.0,x
La Salle,2020-08-29,365.0,x
Lavaca,2020-08-29,682.0,x
Lee,2020-08-29,196.0,x
Leon,2020-08-29,186.0,x
Liberty,2020-08-29,1786.0,x
Limestone,2020-08-29,433.0,x
Lipscomb,2020-08-29,25.0,x
Live Oak,2020-08-29,330.0,x
Llano,2020-08-29,101.0,x
Loving,2020-08-29,0.0,x
Lubbock,2020-08-29,7242.0,x
Lynn,2020-08-29,79.0,x
McCulloch,2020-08-29,108.0,x
McLennan,2020-08-29,6162.0,x
McMullen,2020-08-29,11.0,x
Madison,2020-08-29,830.0,x
Marion,2020-08-29,140.0,x
Martin,2020-08-29,71.0,x
Mason,2020-08-29,73.0,x
Matagorda,2020-08-29,903.0,x
Maverick,2020-08-29,3258.0,x
Medina,2020-08-29,1111.0,x
Menard,2020-08-29,20.0,x
Midland,2020-08-29,3201.0,x
Milam,2020-08-29,425.0,x
Mills,2020-08-29,33.0,x
Mitchell,2020-08-29,73.0,x
Montague,2020-08-29,122.0,x
Montgomery,2020-08-29,8580.0,x
Moore,2020-08-29,1118.0,x
Morris,2020-08-29,156.0,x
Motley,2020-08-29,6.0,x
Nacogdoches,2020-08-29,1338.0,x
Navarro,2020-08-29,1074.0,x
Newton,2020-08-29,162.0,x
Nolan,2020-08-29,150.0,x
Nueces,2020-08-29,14927.0,x
Ochiltree,2020-08-29,109.0,x
Oldham,2020-08-29,15.0,x
Orange,2020-08-29,1782.0,x
Palo Pinto,2020-08-29,423.0,x
Panola,2020-08-29,313.0,x
Parker,2020-08-29,1645.0,x
Parmer,2020-08-29,385.0,x
Pecos,2020-08-29,296.0,x
Polk,2020-08-29,778.0,x
Potter,2020-08-29,4034.0,x
Presidio,2020-08-29,50.0,x
Rains,2020-08-29,59.0,x
Randall,2020-08-29,2168.0,x
Reagan,2020-08-29,83.0,x
Real,2020-08-29,104.0,x
Red River,2020-08-29,145.0,x
Reeves,2020-08-29,169.0,x
Refugio,2020-08-29,263.0,x
Roberts,2020-08-29,8.0,x
Robertson,2020-08-29,248.0,x
Rockwall,2020-08-29,1316.0,x
Runnels,2020-08-29,191.0,x
Rusk,2020-08-29,719.0,x
Sabine,2020-08-29,72.0,x
San Augustine,2020-08-29,188.0,x
San Jacinto,2020-08-29,201.0,x
San Patricio,2020-08-29,1257.0,x
San Saba,2020-08-29,38.0,x
Schleicher,2020-08-29,38.0,x
Scurry,2020-08-29,546.0,x
Shackelford,2020-08-29,23.0,x
Shelby,2020-08-29,436.0,x
Sherman,2020-08-29,53.0,x
Smith,2020-08-29,3207.0,x
Somervell,2020-08-29,118.0,x
Starr,2020-08-29,2780.0,x
Stephens,2020-08-29,110.0,x
Sterling,2020-08-29,2.0,x
Stonewall,2020-08-29,10.0,x
Sutton,2020-08-29,76.0,x
Swisher,2020-08-29,93.0,x
Tarrant,2020-08-29,38846.0,x
Taylor,2020-08-29,1306.0,x
Terrell,2020-08-29,3.0,x
Terry,2020-08-29,199.0,x
Throckmorton,2020-08-29,4.0,x
Titus,2020-08-29,1348.0,x
Tom Green,2020-08-29,2018.0,x
Travis,2020-08-29,26307.0,x
Trinity,2020-08-29,177.0,x
Tyler,2020-08-29,175.0,x
Upshur,2020-08-29,324.0,x
Upton,2020-08-29,19.0,x
Uvalde,2020-08-29,689.0,x
Val Verde,2020-08-29,1912.0,x
Van Zandt,2020-08-29,516.0,x
Victoria,2020-08-29,3768.0,x
Walker,2020-08-29,3627.0,x
Waller,2020-08-29,661.0,x
Ward,2020-08-29,106.0,x
Washington,2020-08-29,564.0,x
Webb,2020-08-29,10482.0,x
Wharton,2020-08-29,1188.0,x
Wheeler,2020-08-29,42.0,x
Wichita,2020-08-29,1295.0,x
Wilbarger,2020-08-29,103.0,x
Willacy,2020-08-29,834.0,x
Williamson,2020-08-29,7893.0,x
Wilson,2020-08-29,539.0,x
Winkler,2020-08-29,93.0,x
Wise,2020-08-29,646.0,x
Wood,2020-08-29,398.0,x
Yoakum,2020-08-29,145.0,x
Young,2020-08-29,244.0,x
Zapata,2020-08-29,272.0,x
Zavala,2020-08-29,261.0,x
Total,2020-08-29,606530.0,x
Counties Reporting Cases,2020-08-29,251.0,x
Anderson,2020-08-30,2502.0,x
Andrews,2020-08-30,362.0,x
Angelina,2020-08-30,2002.0,x
Aransas,2020-08-30,210.0,x
Archer,2020-08-30,49.0,x
Armstrong,2020-08-30,11.0,x
Atascosa,2020-08-30,568.0,x
Austin,2020-08-30,417.0,x
Bailey,2020-08-30,202.0,x
Bandera,2020-08-30,109.0,x
Bastrop,2020-08-30,1580.0,x
Baylor,2020-08-30,16.0,x
Bee,2020-08-30,1591.0,x
Bell,2020-08-30,4768.0,x
Bexar,2020-08-30,37814.0,x
Blanco,2020-08-30,124.0,x
Borden,2020-08-30,0.0,x
